"Svc","Vsl","Voy","Dir","Facility","Berth.LTA","LTD","Berth.ETA.ATA","ETD.ATD","Arr..Diff.","Dep..Diff","X","portTime","LportTime","arrDiff","depDiff","SeaT","PSeaT"
"SSX","OAS",34,"W","HKG",2010-06-18 08:00:00,2010-06-18 21:00:00,2010-06-18 07:45:00,2010-06-18 18:36:00,"0","-2",NA,10.85,13,-0.25,-2.4,7.65,7
"SSX","OAS",34,"W","YAT",2010-06-19 04:00:00,2010-06-19 20:00:00,2010-06-19 02:15:00,2010-06-19 21:00:00,"-2","1",NA,18.75,16,-1.75,1,NA,NA
"SSX","OTJ",52,"E","YAT",2010-05-15 04:00:00,2010-05-15 20:00:00,2010-05-15 10:15:00,2010-05-16 02:25:00,"6","6",NA,16.1666666666667,16,6.25,6.41666666666667,9.75,7
"SSX","OTJ",52,"E","SKZ",2010-05-16 03:00:00,2010-05-16 17:00:00,2010-05-16 12:10:00,2010-05-17 03:55:00,"9","11",NA,15.75,14,9.16666666666667,10.9166666666667,2.88333333333333,5
"SSX","OTJ",52,"E","HKG",2010-05-16 22:00:00,2010-05-17 10:00:00,2010-05-17 06:48:00,2010-05-17 18:30:00,"9","9",NA,11.7,12,8.8,8.5,17.1333333333333,23
"SSX","OTJ",52,"E","KHH",2010-05-18 09:00:00,2010-05-18 21:00:00,2010-05-18 11:38:00,2010-05-18 21:50:00,"3","1",NA,10.2,12,2.63333333333333,0.833333333333333,320.5,324
"SSX","OTJ",52,"E","LGB",2010-06-01 09:00:00,2010-06-05 08:00:00,2010-06-01 06:20:00,2010-06-05 09:35:00,"-3","2",NA,99.25,95,-2.66666666666667,1.58333333333333,363.5,322
"SSX","OTJ",52,"W","KHH",2010-06-18 18:00:00,2010-06-19 08:00:00,2010-06-20 13:05:00,2010-06-21 01:00:00,"43","41",NA,11.9166666666667,14,43.0833333333333,41,61.8,108
"SSX","OTJ",52,"W","ZIA",2010-06-23 20:00:00,2010-06-24 14:00:00,2010-06-23 14:48:00,2010-06-24 06:59:00,"-5","-7",NA,16.1833333333333,18,-5.2,-7.01666666666667,25.35,18
"SSX","OTJ",52,"W","HKG",2010-06-25 08:00:00,2010-06-25 21:00:00,2010-06-25 08:20:00,2010-06-25 18:42:00,"0","-2",NA,10.3666666666667,13,0.333333333333333,-2.3,12.1333333333333,7
"SSX","OTJ",52,"W","YAT",2010-06-26 04:00:00,2010-06-26 20:00:00,2010-06-26 06:50:00,2010-06-26 22:30:00,"3","3",NA,15.6666666666667,16,2.83333333333333,2.5,NA,NA
"SSX","OAT",35,"E","YAT",2010-05-22 04:00:00,2010-05-22 20:00:00,2010-05-22 04:05:00,2010-05-22 20:55:00,"0","1",NA,16.8333333333333,16,0.0833333333333333,0.916666666666667,6.66666666666667,7
"SSX","OAT",35,"E","SKZ",2010-05-23 03:00:00,2010-05-23 17:00:00,2010-05-23 03:35:00,2010-05-23 18:30:00,"1","2",NA,14.9166666666667,14,0.583333333333333,1.5,3,5
"SSX","OAT",35,"E","HKG",2010-05-23 22:00:00,2010-05-24 10:00:00,2010-05-23 21:30:00,2010-05-24 08:12:00,"-1","-2",NA,10.7,12,-0.5,-1.8,27.4,23
"SSX","OAT",35,"E","KHH",2010-05-25 09:00:00,2010-05-25 21:00:00,2010-05-25 11:36:00,2010-05-25 23:08:00,"3","2",NA,11.5333333333333,12,2.6,2.13333333333333,319.033333333333,324
"SSX","OAT",35,"E","LGB",2010-06-08 09:00:00,2010-06-12 08:00:00,2010-06-08 06:10:00,2010-06-12 08:55:00,"-3","1",NA,98.75,95,-2.83333333333333,0.916666666666667,358.166666666667,322
"SSX","OAT",35,"W","KHH",2010-06-25 18:00:00,2010-06-26 08:00:00,2010-06-27 07:05:00,2010-06-27 19:54:00,"37","36",NA,12.8166666666667,14,37.0833333333333,35.9,66.7333333333333,108
"SSX","OAT",35,"W","ZIA",2010-06-30 20:00:00,2010-07-01 14:00:00,2010-06-30 14:38:00,2010-07-01 08:11:00,"-5","-6",NA,17.55,18,-5.36666666666667,-5.81666666666667,NA,NA
"SSX","OEU",28,"E","YAT",2010-05-29 04:00:00,2010-05-29 20:00:00,2010-05-29 10:20:00,2010-05-30 05:15:00,"6","9",NA,18.9166666666667,16,6.33333333333333,9.25,7.08333333333333,7
"SSX","OEU",28,"E","SKZ",2010-05-30 03:00:00,2010-05-30 17:00:00,2010-05-30 12:20:00,2010-05-31 04:40:00,"9","12",NA,16.3333333333333,14,9.33333333333333,11.6666666666667,3.03333333333333,5
"SSX","OEU",28,"E","HKG",2010-05-30 22:00:00,2010-05-31 10:00:00,2010-05-31 07:42:00,2010-05-31 19:12:00,"10","9",NA,11.5,12,9.7,9.2,18.2,23
"SSX","OEU",28,"E","KHH",2010-06-01 09:00:00,2010-06-01 21:00:00,2010-06-01 13:24:00,2010-06-01 23:44:00,"4","3",NA,10.3333333333333,12,4.4,2.73333333333333,318.266666666667,324
"SSX","OEU",28,"E","LGB",2010-06-15 09:00:00,2010-06-19 08:00:00,2010-06-15 06:00:00,2010-06-19 09:20:00,"-3","1",NA,99.3333333333333,95,-3,1.33333333333333,NA,NA
"SSX","ONB",58,"E","YAT",2010-06-05 04:00:00,2010-06-05 20:00:00,2010-06-05 01:10:00,2010-06-05 18:10:00,"-3","-2",NA,17,16,-2.83333333333333,-1.83333333333333,9.41666666666667,7
"SSX","ONB",58,"E","SKZ",2010-06-06 03:00:00,2010-06-06 17:00:00,2010-06-06 03:35:00,2010-06-06 16:25:00,"1","-1",NA,12.8333333333333,14,0.583333333333333,-0.583333333333333,16.7833333333333,5
"SSX","ONB",58,"E","HKG",2010-06-06 22:00:00,2010-06-07 10:00:00,2010-06-07 09:12:00,2010-06-07 20:18:00,"11","10",NA,11.1,12,11.2,10.3,21.7,23
"SSX","ONB",58,"E","KHH",2010-06-08 09:00:00,2010-06-08 21:00:00,2010-06-08 18:00:00,2010-06-09 02:50:00,"9","6",NA,8.83333333333333,12,9,5.83333333333333,316.716666666667,324
"SSX","ONB",58,"E","LGB",2010-06-22 09:00:00,2010-06-26 08:00:00,2010-06-22 07:33:00,2010-06-26 18:35:00,"-1","11",NA,107.033333333333,95,-1.45,10.5833333333333,NA,NA
"SSX","OTY",26,"E","YAT",2010-06-12 04:00:00,2010-06-12 20:00:00,2010-06-12 11:55:00,2010-06-13 05:55:00,"8","10",NA,18,16,7.91666666666667,9.91666666666667,5.58333333333333,7
"SSX","OTY",26,"E","SKZ",2010-06-13 03:00:00,2010-06-13 17:00:00,2010-06-13 11:30:00,2010-06-14 03:37:00,"9","11",NA,16.1166666666667,14,8.5,10.6166666666667,2.38333333333333,5
"SSX","OTY",26,"E","HKG",2010-06-13 22:00:00,2010-06-14 10:00:00,2010-06-14 06:00:00,2010-06-14 18:24:00,"8","8",NA,12.4,12,8,8.4,17.85,23
"SSX","OTY",26,"E","KHH",2010-06-15 09:00:00,2010-06-15 21:00:00,2010-06-15 12:15:00,2010-06-15 21:45:00,"3","1",NA,9.5,12,3.25,0.75,320.5,324
"SSX","OTY",26,"E","LGB",2010-06-29 09:00:00,2010-07-03 08:00:00,2010-06-29 06:15:00,2010-07-03 07:25:00,"-3","-1",NA,97.1666666666667,95,-2.75,-0.583333333333333,NA,NA
"SSX","OAS",35,"E","YAT",2010-06-19 04:00:00,2010-06-19 20:00:00,2010-06-19 02:15:00,2010-06-19 21:00:00,"-2","1",NA,18.75,16,-1.75,1,8.33333333333333,7
"SSX","OAS",35,"E","SKZ",2010-06-20 03:00:00,2010-06-20 17:00:00,2010-06-20 05:20:00,2010-06-21 01:15:00,"2","8",NA,19.9166666666667,14,2.33333333333333,8.25,2.75,5
"SSX","OAS",35,"E","HKG",2010-06-20 22:00:00,2010-06-21 10:00:00,2010-06-21 04:00:00,2010-06-21 16:42:00,"6","7",NA,12.7,12,6,6.7,18.05,23
"SSX","OAS",35,"E","KHH",2010-06-22 09:00:00,2010-06-22 21:00:00,2010-06-22 10:45:00,2010-06-22 20:30:00,"2","-1",NA,9.75,12,1.75,-0.5,NA,NA
"SSX","OTJ",53,"E","YAT",2010-06-26 04:00:00,2010-06-26 20:00:00,2010-06-26 06:50:00,2010-06-26 22:30:00,"3","3",NA,15.6666666666667,16,2.83333333333333,2.5,6.08333333333333,7
"SSX","OTJ",53,"E","SKZ",2010-06-27 03:00:00,2010-06-27 17:00:00,2010-06-27 04:35:00,2010-06-27 19:10:00,"2","2",NA,14.5833333333333,14,1.58333333333333,2.16666666666667,3.43333333333333,5
"SSX","OTJ",53,"E","HKG",2010-06-27 22:00:00,2010-06-28 10:00:00,2010-06-27 22:36:00,2010-06-28 10:12:00,"1","0",NA,11.6,12,0.6,0.2,25.05,23
"SSX","OTJ",53,"E","KHH",2010-06-29 09:00:00,2010-06-29 21:00:00,2010-06-29 11:15:00,2010-06-29 20:05:00,"2","-1",NA,8.83333333333333,12,2.25,-0.916666666666667,NA,NA
"SSX","OAT",35,"W","ZIA",2010-06-30 20:00:00,2010-07-01 14:00:00,2010-06-30 14:38:00,2010-07-01 08:11:00,"-5","-6",NA,17.55,18,-5.36666666666667,-5.81666666666667,24.3166666666667,18
"SSX","OAT",35,"W","HKG",2010-07-02 08:00:00,2010-07-02 21:00:00,2010-07-02 08:30:00,2010-07-03 00:06:00,"1","3",NA,15.6,13,0.5,3.1,6.4,7
"SSX","OAT",35,"W","YAT",2010-07-03 04:00:00,2010-07-03 20:00:00,2010-07-03 06:30:00,2010-07-03 23:20:00,"3","3",NA,16.8333333333333,16,2.5,3.33333333333333,NA,NA
"SSX","OEU",28,"W","KHH",2010-07-02 18:00:00,2010-07-03 08:00:00,2010-07-04 16:08:00,2010-07-05 07:56:00,"46","48",NA,15.8,14,46.1333333333333,47.9333333333333,54.9833333333333,108
"SSX","OEU",28,"W","ZIA",2010-07-07 20:00:00,2010-07-08 14:00:00,2010-07-07 14:55:00,2010-07-08 06:50:00,"-5","-7",NA,15.9166666666667,18,-5.08333333333333,-7.16666666666667,20.25,18
"SSX","OEU",28,"W","HKG",2010-07-09 08:00:00,2010-07-09 21:00:00,2010-07-09 03:05:00,2010-07-09 14:12:00,"-5","-7",NA,11.1166666666667,13,-4.91666666666667,-6.8,19.8,7
"SSX","OEU",28,"W","YAT",2010-07-10 04:00:00,2010-07-10 20:00:00,2010-07-10 10:00:00,2010-07-11 05:10:00,"6","9",NA,19.1666666666667,16,6,9.16666666666667,NA,NA
"SSX","ONB",58,"W","KHH",2010-07-09 18:00:00,2010-07-10 08:00:00,2010-07-11 09:00:00,2010-07-11 22:08:00,"39","38",NA,13.1333333333333,14,39,38.1333333333333,64.6166666666667,108
"SSX","ONB",58,"W","ZIA",2010-07-14 20:00:00,2010-07-15 14:00:00,2010-07-14 14:45:00,2010-07-15 06:30:00,"-5","-8",NA,15.75,18,-5.25,-7.5,24.8333333333333,18
"SSX","ONB",58,"W","HKG",2010-07-16 08:00:00,2010-07-16 21:00:00,2010-07-16 07:20:00,2010-07-16 17:42:00,"-1","-3",NA,10.3666666666667,13,-0.666666666666667,-3.3,12.4666666666667,7
"SSX","ONB",58,"W","YAT",2010-07-17 04:00:00,2010-07-17 20:00:00,2010-07-17 06:10:00,2010-07-17 23:40:00,"2","4",NA,17.5,16,2.16666666666667,3.66666666666667,NA,NA
"SSX","OTY",26,"E","LGB",2010-06-29 09:00:00,2010-07-03 08:00:00,2010-06-29 06:15:00,2010-07-03 07:25:00,"-3","-1",NA,97.1666666666667,95,-2.75,-0.583333333333333,356.833333333333,322
"SSX","OTY",26,"W","KHH",2010-07-16 18:00:00,2010-07-17 08:00:00,2010-07-18 04:15:00,2010-07-18 19:45:00,"34","36",NA,15.5,14,34.25,35.75,67.0666666666667,108
"SSX","OTY",26,"W","ZIA",2010-07-21 20:00:00,2010-07-22 14:00:00,2010-07-21 14:49:00,2010-07-22 06:39:00,"-5","-7",NA,15.8333333333333,18,-5.18333333333333,-7.35,30.85,18
"SSX","OTY",26,"W","HKG",2010-07-23 08:00:00,2010-07-23 21:00:00,2010-07-23 13:30:00,2010-07-24 01:06:00,"6","4",NA,11.6,13,5.5,4.1,19.5666666666667,7
"SSX","OTY",26,"W","YAT",2010-07-24 04:00:00,2010-07-24 20:00:00,2010-07-24 20:40:00,2010-07-25 15:07:00,"17","19",NA,18.45,16,16.6666666666667,19.1166666666667,NA,NA
"SSX","OAS",35,"E","LGB",2010-07-06 09:00:00,2010-07-10 08:00:00,2010-07-06 20:20:00,2010-07-10 17:45:00,"11","10",NA,93.4166666666667,95,11.3333333333333,9.75,347.25,322
"SSX","OAS",35,"W","KHH",2010-07-23 18:00:00,2010-07-24 08:00:00,2010-07-25 05:00:00,2010-07-25 18:03:00,"35","34",NA,13.05,14,35,34.05,69.3166666666667,108
"SSX","OAS",35,"W","ZIA",2010-07-28 20:00:00,2010-07-29 14:00:00,2010-07-28 15:22:00,2010-07-29 06:55:00,"-5","-7",NA,15.55,18,-4.63333333333333,-7.08333333333333,32.0833333333333,18
"SSX","OAS",35,"W","HKG",2010-07-30 08:00:00,2010-07-30 21:00:00,2010-07-30 15:00:00,2010-07-31 03:42:00,"7","7",NA,12.7,13,7,6.7,8.38333333333333,7
"SSX","OAS",35,"W","YAT",2010-07-31 04:00:00,2010-07-31 20:00:00,2010-07-31 12:05:00,2010-08-01 07:44:00,"8","12",NA,19.65,16,8.08333333333333,11.7333333333333,NA,NA
"SSX","OTJ",53,"E","LGB",2010-07-13 09:00:00,2010-07-17 08:00:00,2010-07-13 06:00:00,2010-07-17 09:00:00,"-3","1",NA,99,95,-3,1,354.816666666667,322
"SSX","OTJ",53,"W","KHH",2010-07-30 18:00:00,2010-07-31 08:00:00,2010-08-01 03:49:00,2010-08-01 17:33:00,"34","34",NA,13.7333333333333,14,33.8166666666667,33.55,70.45,108
"SSX","OTJ",53,"W","ZIA",2010-08-04 20:00:00,2010-08-05 14:00:00,2010-08-04 16:00:00,2010-08-05 06:48:00,"-4","-7",NA,14.8,18,-4,-7.2,20.5333333333333,18
"SSX","OTJ",53,"W","HKG",2010-08-06 08:00:00,2010-08-06 21:00:00,2010-08-06 03:20:00,2010-08-06 19:48:00,"-5","-1",NA,16.4666666666667,13,-4.66666666666667,-1.2,8.86666666666667,7
"SSX","OTJ",53,"W","YAT",2010-08-07 04:00:00,2010-08-07 20:00:00,2010-08-07 04:40:00,2010-08-07 23:30:00,"1","4",NA,18.8333333333333,16,0.666666666666667,3.5,NA,NA
"SSX","NPG",47,"E","SHA",NA,2010-07-02 15:00:00,NA,2010-07-03 02:00:00,"N/A","11",NA,NA,NA,NA,11,73.8333333333333,68
"SSX","NPG",47,"E","YAT",2010-07-05 11:00:00,2010-07-06 06:00:00,2010-07-06 03:50:00,2010-07-06 23:00:00,"17","17",NA,19.1666666666667,19,16.8333333333333,17,5.7,6
"SSX","NPG",47,"E","HKG",2010-07-06 12:00:00,2010-07-06 22:00:00,2010-07-07 04:42:00,2010-07-07 18:12:00,"17","20",NA,13.5,10,16.7,20.2,313.716666666667,323
"SSX","NPG",47,"E","LAS",2010-07-20 09:00:00,2010-07-23 09:00:00,2010-07-20 19:55:00,2010-07-23 20:55:00,"11","12",NA,73,72,10.9166666666667,11.9166666666667,497.583333333333,505
"SSX","NPG",47,"W","SHA",2010-08-13 10:00:00,NA,2010-08-13 14:30:00,NA,"5","N/A",NA,NA,NA,4.5,NA,NA,NA
"SSX","OAT",36,"E","YAT",2010-07-03 04:00:00,2010-07-03 20:00:00,2010-07-03 06:30:00,2010-07-03 23:20:00,"3","3",NA,16.8333333333333,16,2.5,3.33333333333333,8.08333333333333,7
"SSX","OAT",36,"E","SKZ",2010-07-04 03:00:00,2010-07-04 17:00:00,2010-07-04 07:25:00,2010-07-04 22:15:00,"4","5",NA,14.8333333333333,14,4.41666666666667,5.25,3.05,5
"SSX","OAT",36,"E","HKG",2010-07-04 22:00:00,2010-07-05 10:00:00,2010-07-05 01:18:00,2010-07-05 13:06:00,"3","3",NA,11.8,12,3.3,3.1,23.4,23
"SSX","OAT",36,"E","KHH",2010-07-06 09:00:00,2010-07-06 21:00:00,2010-07-06 12:30:00,2010-07-06 21:05:00,"4","0",NA,8.58333333333333,12,3.5,0.0833333333333333,321.083333333333,324
"SSX","OAT",36,"E","LGB",2010-07-20 09:00:00,2010-07-24 08:00:00,2010-07-20 06:10:00,2010-07-24 08:35:00,"-3","1",NA,98.4166666666667,95,-2.83333333333333,0.583333333333333,364.833333333333,322
"SSX","OAT",36,"W","KHH",2010-08-06 18:00:00,2010-08-07 08:00:00,2010-08-08 13:25:00,2010-08-09 03:44:00,"43","44",NA,14.3166666666667,14,43.4166666666667,43.7333333333333,59.5166666666667,108
"SSX","OAT",36,"W","ZIA",2010-08-11 20:00:00,2010-08-12 14:00:00,2010-08-11 15:15:00,2010-08-12 06:40:00,"-5","-7",NA,15.4166666666667,18,-4.75,-7.33333333333333,25.9166666666667,18
"SSX","OAT",36,"W","HKG",2010-08-13 08:00:00,2010-08-13 21:00:00,2010-08-13 08:35:00,2010-08-13 19:12:00,"1","-2",NA,10.6166666666667,13,0.583333333333333,-1.8,7.8,7
"SSX","OAT",36,"W","YAT",2010-08-14 04:00:00,2010-08-14 20:00:00,2010-08-14 03:00:00,2010-08-15 00:02:00,"-1","4",NA,21.0333333333333,16,-1,4.03333333333333,NA,NA
"SSX","OEU",29,"E","YAT",2010-07-10 04:00:00,2010-07-10 20:00:00,2010-07-10 10:00:00,2010-07-11 05:10:00,"6","9",NA,19.1666666666667,16,6,9.16666666666667,5.66666666666667,7
"SSX","OEU",29,"E","SKZ",2010-07-11 03:00:00,2010-07-11 17:00:00,2010-07-11 10:50:00,2010-07-12 00:40:00,"8","8",NA,13.8333333333333,14,7.83333333333333,7.66666666666667,2.83333333333333,5
"SSX","OEU",29,"E","HKG",2010-07-11 22:00:00,2010-07-12 10:00:00,2010-07-12 03:30:00,2010-07-12 16:18:00,"6","6",NA,12.8,12,5.5,6.3,20.45,23
"SSX","OEU",29,"E","KHH",2010-07-13 09:00:00,2010-07-13 21:00:00,2010-07-13 12:45:00,2010-07-13 21:54:00,"4","1",NA,9.15,12,3.75,0.9,320.433333333333,324
"SSX","OEU",29,"E","LGB",2010-07-27 09:00:00,2010-07-31 08:00:00,2010-07-27 06:20:00,2010-07-31 08:35:00,"-3","1",NA,98.25,95,-2.66666666666667,0.583333333333333,355.416666666667,322
"SSX","OEU",29,"W","KHH",2010-08-13 18:00:00,2010-08-14 08:00:00,2010-08-15 04:00:00,2010-08-15 15:56:00,"34","32",NA,11.9333333333333,14,34,31.9333333333333,71.3166666666667,108
"SSX","OEU",29,"W","ZIA",2010-08-18 20:00:00,2010-08-19 14:00:00,2010-08-18 15:15:00,2010-08-19 06:37:00,"-5","-7",NA,15.3666666666667,18,-4.75,-7.38333333333333,29.05,18
"SSX","OEU",29,"W","HKG",2010-08-20 08:00:00,2010-08-20 21:00:00,2010-08-20 11:40:00,2010-08-20 23:36:00,"4","3",NA,11.9333333333333,13,3.66666666666667,2.6,8.06666666666667,7
"SSX","OEU",29,"W","YAT",2010-08-21 04:00:00,2010-08-21 20:00:00,2010-08-21 07:40:00,2010-08-22 02:50:00,"4","7",NA,19.1666666666667,16,3.66666666666667,6.83333333333333,NA,NA
"SSX","ONB",59,"E","YAT",2010-07-17 04:00:00,2010-07-17 20:00:00,2010-07-17 06:10:00,2010-07-17 23:40:00,"2","4",NA,17.5,16,2.16666666666667,3.66666666666667,7.41666666666667,7
"SSX","ONB",59,"E","SKZ",2010-07-18 03:00:00,2010-07-18 17:00:00,2010-07-18 07:05:00,2010-07-18 20:45:00,"4","4",NA,13.6666666666667,14,4.08333333333333,3.75,2.95,5
"SSX","ONB",59,"E","HKG",2010-07-18 22:00:00,2010-07-19 10:00:00,2010-07-18 23:42:00,2010-07-19 12:18:00,"2","2",NA,12.6,12,1.7,2.3,26.2833333333333,23
"SSX","ONB",59,"E","KHH",2010-07-20 09:00:00,2010-07-20 21:00:00,2010-07-20 14:35:00,2010-07-21 00:25:00,"6","3",NA,9.83333333333333,12,5.58333333333333,3.41666666666667,317.916666666667,324
"SSX","ONB",59,"E","LGB",2010-08-03 09:00:00,2010-08-07 08:00:00,2010-08-03 06:20:00,2010-08-07 18:55:00,"-3","11",NA,108.583333333333,95,-2.66666666666667,10.9166666666667,352.383333333333,322
"SSX","ONB",59,"W","KHH",2010-08-20 18:00:00,2010-08-21 08:00:00,2010-08-22 11:18:00,2010-08-23 02:55:00,"41","43",NA,15.6166666666667,14,41.3,42.9166666666667,60.25,108
"SSX","ONB",59,"W","ZIA",2010-08-25 20:00:00,2010-08-26 14:00:00,2010-08-25 15:10:00,2010-08-26 06:42:00,"-5","-7",NA,15.5333333333333,18,-4.83333333333333,-7.3,26.1333333333333,18
"SSX","ONB",59,"W","HKG",2010-08-27 08:00:00,2010-08-27 21:00:00,2010-08-27 08:50:00,2010-08-27 23:12:00,"1","2",NA,14.3666666666667,13,0.833333333333333,2.2,5.21666666666667,7
"SSX","ONB",59,"W","YAT",2010-08-28 04:00:00,2010-08-28 20:00:00,2010-08-28 04:25:00,2010-08-28 22:15:00,"0","2",NA,17.8333333333333,16,0.416666666666667,2.25,NA,NA
"SSX","OCG",64,"E","VGT",NA,NA,NA,NA,"25","5",NA,NA,NA,NA,NA,NA,NA
"SSX","OCG",64,"E","SKZ",2010-07-21 05:00:00,2010-07-21 14:00:00,2010-07-21 06:55:00,2010-07-21 19:25:00,"2","5",NA,12.5,9,1.91666666666667,5.41666666666667,2.58333333333333,5
"SSX","OCG",64,"E","HKG",2010-07-21 19:00:00,2010-07-22 04:00:00,2010-07-21 22:00:00,2010-07-22 03:06:00,"3","-1",NA,5.1,9,3,-0.9,56.7333333333333,50
"SSX","OCG",64,"E","SHA",2010-07-24 06:00:00,2010-07-25 05:00:00,2010-07-24 11:50:00,2010-07-24 23:08:00,"6","-6",NA,11.3,23,5.83333333333333,-5.86666666666667,9.18333333333333,8
"SSX","OCG",64,"E","SHA",2010-07-25 13:00:00,2010-07-25 19:00:00,2010-07-25 08:19:00,2010-07-25 20:18:00,"-5","1",NA,11.9833333333333,6,-4.68333333333333,1.3,312.033333333333,303
"SSX","OCG",64,"E","LGB",2010-08-07 10:00:00,2010-08-11 08:00:00,2010-08-07 20:20:00,2010-08-09 18:35:00,"10","-37",NA,46.25,94,10.3333333333333,-37.4166666666667,339.416666666667,284
"SSX","OCG",64,"W","SHA",2010-08-23 04:00:00,2010-08-24 23:00:00,2010-08-23 22:00:00,2010-08-24 20:34:00,"18","-2",NA,22.5666666666667,43,18,-2.43333333333333,NA,NA
"SSX","OTY",27,"E","YAT",2010-07-24 04:00:00,2010-07-24 20:00:00,2010-07-24 20:40:00,2010-07-25 15:07:00,"17","19",NA,18.45,16,16.6666666666667,19.1166666666667,5.46666666666667,7
"SSX","OTY",27,"E","SKZ",2010-07-25 03:00:00,2010-07-25 17:00:00,2010-07-25 20:35:00,2010-07-26 07:20:00,"18","14",NA,10.75,14,17.5833333333333,14.3333333333333,2.56666666666667,5
"SSX","OTY",27,"E","HKG",2010-07-25 22:00:00,2010-07-26 10:00:00,2010-07-26 09:54:00,2010-07-26 21:12:00,"12","11",NA,11.3,12,11.9,11.2,21.8833333333333,23
"SSX","OTY",27,"E","KHH",2010-07-27 09:00:00,2010-07-27 21:00:00,2010-07-27 19:05:00,2010-07-28 03:55:00,"10","7",NA,8.83333333333333,12,10.0833333333333,6.91666666666667,314.25,324
"SSX","OTY",27,"E","LGB",2010-08-10 09:00:00,2010-08-14 08:00:00,2010-08-10 06:10:00,2010-08-14 09:45:00,"-3","2",NA,99.5833333333333,95,-2.83333333333333,1.75,363.25,322
"SSX","OTY",27,"W","KHH",2010-08-27 18:00:00,2010-08-28 08:00:00,2010-08-29 13:00:00,2010-08-30 06:25:00,"43","46",NA,17.4166666666667,14,43,46.4166666666667,54.6666666666667,108
"SSX","OTY",27,"W","ZIA",2010-09-01 20:00:00,2010-09-02 14:00:00,2010-09-01 13:05:00,2010-09-03 00:30:00,"-7","11",NA,35.4166666666667,18,-6.91666666666667,10.5,27.6666666666667,38
"SSX","OTY",27,"W","YAT",2010-09-04 04:00:00,2010-09-04 20:00:00,2010-09-04 04:10:00,2010-09-05 00:20:00,"0","4",NA,20.1666666666667,16,0.166666666666667,4.33333333333333,NA,NA
"SSX","OAS",36,"E","YAT",2010-07-31 04:00:00,2010-07-31 20:00:00,2010-07-31 12:05:00,2010-08-01 07:44:00,"8","12",NA,19.65,16,8.08333333333333,11.7333333333333,9.26666666666667,7
"SSX","OAS",36,"E","SKZ",2010-08-01 03:00:00,2010-08-01 17:00:00,2010-08-01 17:00:00,2010-08-02 05:15:00,"14","12",NA,12.25,14,14,12.25,3.25,5
"SSX","OAS",36,"E","HKG",2010-08-01 22:00:00,2010-08-02 10:00:00,2010-08-02 08:30:00,2010-08-02 20:18:00,"11","10",NA,11.8,12,10.5,10.3,20.7,23
"SSX","OAS",36,"E","KHH",2010-08-03 09:00:00,2010-08-03 21:00:00,2010-08-03 17:00:00,2010-08-04 02:00:00,"8","5",NA,9,12,8,5,316,324
"SSX","OAS",36,"E","LGB",2010-08-17 09:00:00,2010-08-21 08:00:00,2010-08-17 06:00:00,2010-08-21 07:35:00,"-3","0",NA,97.5833333333333,95,-3,-0.416666666666667,365.416666666667,322
"SSX","OAS",36,"W","KHH",2010-09-03 18:00:00,2010-09-04 08:00:00,2010-09-05 13:00:00,2010-09-06 06:35:00,"43","47",NA,17.5833333333333,14,43,46.5833333333333,54.9166666666667,108
"SSX","OAS",36,"W","ZIA",2010-09-08 20:00:00,2010-09-09 14:00:00,2010-09-08 13:30:00,2010-09-09 07:11:00,"-7","-7",NA,17.6833333333333,18,-6.5,-6.81666666666667,23.9833333333333,18
"SSX","OAS",36,"W","HKG",2010-09-10 08:00:00,2010-09-10 21:00:00,2010-09-10 07:10:00,2010-09-10 19:48:00,"-1","-1",NA,12.6333333333333,13,-0.833333333333333,-1.2,14.2,7
"SSX","OAS",36,"W","YAT",2010-09-11 04:00:00,2010-09-11 20:00:00,2010-09-11 10:00:00,2010-09-12 01:00:00,"6","5",NA,15,16,6,5,NA,NA
"SSX","OTJ",54,"E","YAT",2010-08-07 04:00:00,2010-08-07 20:00:00,2010-08-07 04:40:00,2010-08-07 23:30:00,"1","4",NA,18.8333333333333,16,0.666666666666667,3.5,7.51666666666667,7
"SSX","OTJ",54,"E","SKZ",2010-08-08 03:00:00,2010-08-08 17:00:00,2010-08-08 07:01:00,2010-08-08 20:20:00,"4","3",NA,13.3166666666667,14,4.01666666666667,3.33333333333333,2.76666666666667,5
"SSX","OTJ",54,"E","HKG",2010-08-08 22:00:00,2010-08-09 10:00:00,2010-08-08 23:06:00,2010-08-09 10:06:00,"1","0",NA,11,12,1.1,0.1,29.9166666666667,23
"SSX","OTJ",54,"E","KHH",2010-08-10 09:00:00,2010-08-10 21:00:00,2010-08-10 16:01:00,2010-08-11 02:37:00,"7","6",NA,10.6,12,7.01666666666667,5.61666666666667,315.55,324
"SSX","OTJ",54,"E","LGB",2010-08-24 09:00:00,2010-08-28 08:00:00,2010-08-24 06:10:00,2010-08-28 08:35:00,"-3","1",NA,98.4166666666667,95,-2.83333333333333,0.583333333333333,362.75,322
"SSX","OTJ",54,"W","KHH",2010-09-10 18:00:00,2010-09-11 08:00:00,2010-09-12 11:20:00,2010-09-13 03:00:00,"41","43",NA,15.6666666666667,14,41.3333333333333,43,59.7,108
"SSX","OTJ",54,"W","ZIA",2010-09-15 20:00:00,2010-09-16 14:00:00,2010-09-15 14:42:00,2010-09-16 09:00:00,"-5","-5",NA,18.3,18,-5.3,-5,20.75,18
